latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,datetime,spread_label,hour,month,dayofyear,hour_sin,hour_cos,month_sin,month_cos,is_day,brightness_delta_prev,t31_delta_prev,local_density,hist_temp,hist_humidity,hist_wind_speed,hist_wind_dir,elevation,slope,aspect
41.3812,-120.6212,304.2,2020-02-07,1902,53,280.9,D,2020-02-07 19:02:00,0,19,2,38,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,6.7,45,3.6,96,0.0,0.0,-0.0
37.5072,-119.7561,315.3,2020-02-07,1903,76,287.4,D,2020-02-07 19:03:00,0,19,2,38,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,1,9.9,43,5.0,249,,,
36.5277,-120.1212,330.3,2020-02-07,1903,87,296.7,D,2020-02-07 19:03:00,0,19,2,38,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.9,37,0.8,153,,,
41.3805,-120.6264,306.7,2020-02-07,2043,64,285.1,D,2020-02-07 20:43:00,0,20,2,38,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,1,2.5,4.2000000000000455,1,8.4,40,2.9,60,5.944515228271484,89.9976577758789,216.0305328369141
39.2565,-122.2123,303.1,2020-02-08,1946,55,290.9,D,2020-02-08 19:46:00,0,19,2,39,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,14.2,62,5.5,328,1420.5191650390625,89.99227142333984,75.97486877441406
38.7608,-122.1425,321.8,2020-02-08,2125,81,294.1,D,2020-02-08 21:25:00,0,21,2,39,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.3,52,13.4,354,1818.858642578125,89.99822998046875,180.00039672851562
38.7592,-122.1546,315.1,2020-02-08,2125,75,292.9,D,2020-02-08 21:25:00,0,21,2,39,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,1,15.2,52,13.4,354,1886.870361328125,89.99923706054688,208.39285278320312
37.198,-120.3312,304.5,2020-02-09,1851,59,289.3,D,2020-02-09 18:51:00,0,18,2,40,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,10.8,44,8.3,275,,,
35.0477,-118.8829,309.3,2020-02-09,1852,68,289.1,D,2020-02-09 18:52:00,0,18,2,40,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,10.4,69,1.6,243,,,
35.3588,-118.9804,303.5,2020-02-09,1852,56,289.7,D,2020-02-09 18:52:00,0,18,2,40,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.5,0.3000000000000113,0,12.1,61,6.0,327,,,
35.6901,-120.6845,303.7,2020-02-09,1852,57,287.7,D,2020-02-09 18:52:00,0,18,2,40,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,10.2,56,8.2,337,,,
35.2603,-118.9412,308.3,2020-02-09,1852,58,289.5,D,2020-02-09 18:52:00,0,18,2,40,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,12.6,59,5.8,330,,,
38.0406,-121.0442,307.2,2020-02-10,2112,65,295.6,D,2020-02-10 21:12:00,0,21,2,41,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,18.0,35,14.9,345,1874.34033203125,34.7929801940918,198.43495178222656
35.099,-119.2945,321.1,2020-02-10,2112,78,293.9,D,2020-02-10 21:12:00,0,21,2,41,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,17.1,19,6.2,291,,,
37.4094,-120.6921,305.4,2020-02-10,2112,48,294.1,D,2020-02-10 21:12:00,0,21,2,41,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.5,35,10.6,332,,,
37.2362,-120.2205,309.3,2020-02-10,2112,68,292.1,D,2020-02-10 21:12:00,0,21,2,41,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.8,34,11.5,316,,,
37.655,-121.0906,317.4,2020-02-10,2112,78,295.1,D,2020-02-10 21:12:00,0,21,2,41,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,17.5,30,15.3,319,,,
40.6682,-120.7854,305.1,2020-02-11,1838,0,280.1,D,2020-02-11 18:38:00,0,18,2,42,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,3.9,46,4.2,149,600.993408203125,89.99791717529297,191.30886840820312
37.352,-120.8492,308.3,2020-02-11,1839,67,290.5,D,2020-02-11 18:39:00,0,18,2,42,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,11.5,46,3.6,315,,,
39.1897,-123.1417,306.4,2020-02-11,2156,52,295.5,D,2020-02-11 21:56:00,0,21,2,42,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,21.7,26,5.1,274,1241.977783203125,89.98873901367188,135.01922607421875
41.9727,-121.8435,303.5,2020-02-11,2156,32,286.7,D,2020-02-11 21:56:00,0,21,2,42,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,11.8,33,7.6,295,0.0,0.0,-0.0
37.2776,-119.707,301.2,2020-02-12,2100,45,291.1,D,2020-02-12 21:00:00,0,21,2,43,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,13.8,36,5.9,218,,,
41.8911,-121.8684,329.5,2020-02-12,2101,86,283.2,D,2020-02-12 21:01:00,0,21,2,43,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,1,5.1,38,3.4,58,248.13333129882807,89.99913787841797,178.4547119140625
41.6814,-121.9473,305.5,2020-02-12,2101,62,278.8,D,2020-02-12 21:01:00,0,21,2,43,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,7.8,39,7.0,12,861.914794921875,89.99900817871094,262.8742980957031
40.3819,-122.188,310.3,2020-02-13,1826,70,286.3,D,2020-02-13 18:26:00,0,18,2,44,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,10.6,59,4.7,351,144.7150421142578,89.9962387084961,314.9951171875
33.6253,-117.358,306.4,2020-02-13,1828,49,289.0,D,2020-02-13 18:28:00,0,18,2,44,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,14.9,33,1.6,117,,,
33.6246,-117.3643,315.2,2020-02-13,1828,73,290.0,D,2020-02-13 18:28:00,0,18,2,44,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,8.800000000000011,1.0,1,13.6,32,2.2,180,,,
39.2517,-122.2038,310.1,2020-02-13,2143,69,296.2,D,2020-02-13 21:43:00,0,21,2,44,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,7.0,5.300000000000011,0,17.2,46,5.9,137,1421.5162353515625,89.99453735351562,239.03543090820312
39.6223,-122.1131,308.6,2020-02-13,2144,48,293.8,D,2020-02-13 21:44:00,0,21,2,44,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.3000000000000113,8.699999999999989,0,17.3,42,4.1,165,1083.6046142578125,89.99840545654297,180.0091094970703
39.1099,-121.8639,306.6,2020-02-14,1909,64,276.3,D,2020-02-14 19:09:00,0,19,2,45,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,12.4,73,8.2,319,1531.9346923828125,89.99468994140625,359.9848327636719
39.35,-121.9776,305.3,2020-02-14,1909,61,287.6,D,2020-02-14 19:09:00,0,19,2,45,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,12.7,68,6.0,335,1882.4962158203125,89.99848937988281,275.43414306640625
37.1674,-119.2919,301.4,2020-02-14,1910,46,281.3,D,2020-02-14 19:10:00,0,19,2,45,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,8.2,37,6.2,263,,,
37.1617,-119.2908,334.3,2020-02-14,2048,77,284.4,D,2020-02-14 20:48:00,0,20,2,45,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,1,32.900000000000034,3.099999999999966,1,8.9,37,7.4,256,,,
42.2721,-121.1023,306.8,2020-02-14,2049,61,280.8,D,2020-02-14 20:49:00,0,20,2,45,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,3.9,43,7.5,305,0.0,0.0,-0.0
39.0236,-122.1273,301.5,2020-02-15,614,42,278.9,N,2020-02-15 06:14:00,0,6,2,46,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0.0,0.0,0,9.0,71,4.9,197,1613.7437744140625,89.99227905273438,194.046127319336
39.2737,-122.2409,318.6,2020-02-15,2131,79,293.6,D,2020-02-15 21:31:00,0,21,2,46,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,8.5,-2.599999999999966,0,17.7,49,4.6,141,1447.526611328125,89.97749328613281,314.9021301269531
39.6307,-122.1241,312.3,2020-02-15,2131,71,291.3,D,2020-02-15 21:31:00,0,21,2,46,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,3.6999999999999886,-2.5,0,17.2,48,1.1,180,1088.589599609375,89.99791717529297,258.6864929199219
38.7183,-121.7479,302.7,2020-02-15,2131,45,283.2,D,2020-02-15 21:31:00,0,21,2,46,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,16.5,61,2.2,351,2230.505859375,89.99629211425781,54.46572113037109
39.5195,-122.1269,316.2,2020-02-15,2131,76,289.7,D,2020-02-15 21:31:00,0,21,2,46,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,17.4,48,4.4,125,1624.2158203125,89.99476623535156,279.44287109375
36.7976,-119.5488,320.0,2020-02-16,1857,80,290.4,D,2020-02-16 18:57:00,0,18,2,47,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.8,56,4.4,235,,,
38.4211,-120.9365,303.5,2020-02-16,1857,56,290.5,D,2020-02-16 18:57:00,0,18,2,47,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,-10.800000000000011,7.100000000000023,0,12.1,62,9.4,180,1858.5084228515625,89.98938751220703,180.0349578857422
37.4217,-119.8077,301.7,2020-02-16,1857,48,288.6,D,2020-02-16 18:57:00,0,18,2,47,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,14.1,49,5.8,266,,,
39.2417,-123.0024,308.3,2020-02-17,1940,67,287.2,D,2020-02-17 19:40:00,0,19,2,48,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.4,23,2.5,8,1318.8258056640625,89.99754333496094,292.61749267578125
39.237,-122.9808,315.3,2020-02-17,1940,76,288.4,D,2020-02-17 19:40:00,0,19,2,48,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,7.0,1.1999999999999886,1,14.0,22,2.5,8,1270.8411865234375,89.99524688720703,206.57391357421875
39.2487,-122.9742,307.4,2020-02-17,1940,42,287.0,D,2020-02-17 19:40:00,0,19,2,48,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,-7.900000000000034,-1.3999999999999773,2,15.6,23,2.5,8,1064.8203125,89.99436950683594,135.00698852539062
39.0045,-122.8398,304.3,2020-02-17,1940,53,290.7,D,2020-02-17 19:40:00,0,19,2,48,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,16.3,34,7.9,43,1507.302978515625,89.99654388427734,319.39410400390625
38.8949,-120.551,352.5,2020-02-17,2119,97,298.0,D,2020-02-17 21:19:00,0,21,2,48,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,14.6,14,9.0,2,236.3105926513672,89.99785614013672,160.3612823486328
37.5979,-121.2045,324.5,2020-02-18,1845,83,292.2,D,2020-02-18 18:45:00,0,18,2,49,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,14.3,21,11.1,331,,,
35.9785,-121.1122,305.7,2020-02-18,1846,53,293.6,D,2020-02-18 18:46:00,0,18,2,49,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,13.5,35,2.4,117,,,
39.4926,-122.6073,307.6,2020-02-18,2024,66,288.3,D,2020-02-18 20:24:00,0,20,2,49,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,12.4,28,7.0,78,1496.1361083984375,89.96810913085938,90.01400756835938
38.9185,-122.7225,301.9,2020-02-19,1928,40,291.0,D,2020-02-19 19:28:00,0,19,2,50,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,12.1,37,8.9,58,1661.3614501953125,89.97749328613281,225.0
37.214,-120.2362,322.1,2020-02-19,2106,81,296.9,D,2020-02-19 21:06:00,0,21,2,50,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,12.800000000000011,4.7999999999999545,0,18.4,35,5.0,291,,,
38.9229,-122.7207,306.2,2020-02-19,2107,63,292.4,D,2020-02-19 21:07:00,0,21,2,50,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,4.300000000000011,1.3999999999999773,1,14.1,33,6.8,65,1661.357421875,89.98575592041016,116.57763671875
39.8917,-121.1255,306.1,2020-02-19,2107,63,277.7,D,2020-02-19 21:07:00,0,21,2,50,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,5.6,41,5.2,74,-18.423561096191406,89.97750091552734,135.053955078125
42.5416,-123.6145,311.3,2020-02-20,1832,71,273.5,D,2020-02-20 18:32:00,0,18,2,51,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,8.2,48,3.7,151,0.0,0.0,-0.0
34.2577,-116.8038,306.5,2020-02-20,1834,47,285.9,D,2020-02-20 18:34:00,0,18,2,51,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,7.9,35,10.3,115,622.278564453125,89.99227142333984,75.96683502197266
34.2657,-118.1862,308.7,2020-02-20,1834,56,294.1,D,2020-02-20 18:34:00,0,18,2,51,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,-8.5,5.900000000000034,0,16.3,26,13.6,163,-32768.0,0.0,-0.0
38.8721,-120.5707,305.4,2020-02-20,2150,52,291.5,D,2020-02-20 21:50:00,0,21,2,51,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,-47.10000000000002,-6.5,0,13.1,29,12.6,211,309.5308532714844,89.99785614013672,70.35050201416016
42.5461,-123.6449,323.9,2020-02-20,2151,83,273.1,D,2020-02-20 21:51:00,0,21,2,51,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,12.599999999999966,-0.3999999999999772,1,12.6,37,4.3,114,0.0,0.0,-0.0
42.5973,-122.6164,314.7,2020-02-21,1914,72,285.4,D,2020-02-21 19:14:00,0,19,2,52,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,9.3,44,3.7,259,0.0,0.0,-0.0
41.675,-121.1343,339.7,2020-02-21,1915,92,288.1,D,2020-02-21 19:15:00,0,19,2,52,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,9.0,35,5.5,148,156.57785034179688,89.99893951416016,201.45095825195312
42.1195,-124.2781,302.2,2020-02-21,2055,51,286.4,D,2020-02-21 20:55:00,0,20,2,52,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,16.3,43,5.6,225,527.7291870117188,89.99817657470703,149.0463409423828
39.2339,-123.0135,317.3,2020-02-22,2137,72,294.0,D,2020-02-22 21:37:00,0,21,2,53,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,9.900000000000034,7.0,0,17.8,32,11.5,270,1323.845458984375,89.99502563476562,231.34548950195312
38.2462,-122.0963,310.3,2020-02-22,2137,69,294.0,D,2020-02-22 21:37:00,0,21,2,53,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,19.7,48,14.8,236,1931.7352294921875,89.99720764160156,15.255171775817873
39.5633,-122.1116,366.1,2020-02-22,2137,100,306.4,D,2020-02-22 21:37:00,0,21,2,53,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,53.80000000000001,15.099999999999966,0,21.8,23,4.5,14,1228.9266357421875,89.99760437011719,167.02029418945312
38.8601,-122.9986,306.9,2020-02-22,2137,54,294.1,D,2020-02-22 21:37:00,0,21,2,53,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,19.4,31,7.2,252,1694.5491943359375,89.99604797363281,187.13169860839844
41.7219,-122.5076,310.2,2020-02-22,2138,70,296.5,D,2020-02-22 21:38:00,0,21,2,53,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,13.0,37,2.3,39,656.690185546875,89.9991455078125,15.521896362304688
40.3225,-122.8605,324.3,2020-02-23,525,100,284.7,N,2020-02-23 05:25:00,0,5,2,54,0.9659258262890684,0.2588190451025207,0.8660254037844386,0.5000000000000001,0,0.0,0.0,0,11.9,35,20.5,281,451.1468811035156,89.99735260009766,94.77830505371094
39.7612,-122.1845,301.1,2020-02-23,1903,36,288.9,D,2020-02-23 19:03:00,0,19,2,54,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,11.7,76,6.6,119,738.0394897460938,89.99906158447266,185.04733276367188
36.4761,-119.2381,302.6,2020-02-23,1904,53,290.7,D,2020-02-23 19:04:00,0,19,2,54,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.4,67,0.8,153,,,
37.0572,-119.9728,304.7,2020-02-23,1904,60,291.9,D,2020-02-23 19:04:00,0,19,2,54,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.2,57,6.3,329,,,
39.2891,-122.2499,315.3,2020-02-23,2042,68,288.8,D,2020-02-23 20:42:00,0,20,2,54,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,1,-3.300000000000012,-4.800000000000011,0,13.3,71,3.6,360,1454.491455078125,89.9857406616211,63.43354797363281
39.6847,-122.3403,307.2,2020-02-24,2125,59,296.3,D,2020-02-24 21:25:00,0,21,2,55,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,21.4,15,22.4,354,1495.8236083984375,89.99760437011719,346.9915466308594
39.8533,-121.1789,317.2,2020-02-24,2125,77,279.5,D,2020-02-24 21:25:00,0,21,2,55,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,7.7,31,8.0,10,76.75263214111328,89.9969482421875,196.6998443603516
40.1629,-122.3326,308.9,2020-02-24,2125,68,297.8,D,2020-02-24 21:25:00,0,21,2,55,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,19.8,23,20.0,352,144.4464569091797,89.9956283569336,285.93096923828125
39.7543,-122.9244,307.6,2020-02-25,1851,65,284.4,D,2020-02-25 18:51:00,0,18,2,56,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,13.1,28,5.9,43,1127.4559326171875,89.98574829101562,26.545454025268555
38.9215,-122.0281,306.6,2020-02-25,1851,64,295.0,D,2020-02-25 18:51:00,0,18,2,56,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,19.1,19,24.6,335,1620.66552734375,89.99654388427734,102.5335693359375
35.2245,-118.196,310.1,2020-02-25,1852,49,294.1,D,2020-02-25 18:52:00,0,18,2,56,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,12.0,18,14.1,96,,,
39.0128,-122.8674,304.3,2020-02-25,2030,0,292.8,D,2020-02-25 20:30:00,0,20,2,56,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,22.2,28,2.3,39,1320.287841796875,89.99116516113281,326.2970275878906
40.867,-120.2327,321.5,2020-02-26,2113,79,299.6,D,2020-02-26 21:13:00,0,21,2,57,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,12.6,35,11.0,289,70.12162780761719,89.9945297241211,329.0175170898437
38.8949,-120.7748,348.4,2020-02-26,2113,95,296.3,D,2020-02-26 21:13:00,0,21,2,57,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,19.0,35,10.0,232,413.27679443359375,89.98404693603516,90.07793426513672
38.5104,-121.9411,320.5,2020-02-26,2113,77,301.3,D,2020-02-26 21:13:00,0,21,2,57,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,22.0,36,2.6,74,1885.689697265625,89.9988021850586,192.9945678710937
39.536,-122.0776,344.2,2020-02-26,2113,93,306.6,D,2020-02-26 21:13:00,0,21,2,57,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,28.0,16.900000000000034,0,22.6,32,2.3,162,1355.9747314453125,89.99642944335938,26.55245590209961
36.7458,-119.0426,314.4,2020-02-27,1839,73,289.5,D,2020-02-27 18:39:00,0,18,2,58,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.7,34,4.9,234,,,
39.2474,-122.9909,312.8,2020-02-27,1839,64,293.4,D,2020-02-27 18:39:00,0,18,2,58,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,-4.5,-0.6000000000000227,0,18.1,30,3.1,159,1086.8165283203125,89.99604797363281,262.877685546875
37.4218,-119.6694,309.6,2020-02-27,1839,65,293.5,D,2020-02-27 18:39:00,0,18,2,58,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,15.7,27,5.5,212,,,
36.9998,-119.2358,313.6,2020-02-27,2155,74,286.8,D,2020-02-27 21:55:00,0,21,2,58,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,18.8,29,6.8,205,,,
39.2342,-121.9248,305.1,2020-02-27,2156,34,292.4,D,2020-02-27 21:56:00,0,21,2,58,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,23.7,24,6.8,360,1616.78125,89.99909210205078,181.638900756836
40.5709,-122.4687,320.2,2020-02-28,1921,80,292.8,D,2020-02-28 19:21:00,0,19,2,59,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,18.3,36,5.3,118,241.179428100586,89.99581909179688,203.19317626953125
38.9002,-120.6169,301.2,2020-02-28,1922,37,269.6,D,2020-02-28 19:22:00,0,19,2,59,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,-4.199999999999989,-21.899999999999977,0,16.0,24,14.5,203,226.5583953857422,89.99736022949219,294.4271850585937
37.0173,-119.2547,334.5,2020-02-28,2100,78,298.0,D,2020-02-28 21:00:00,0,21,2,59,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,32.30000000000001,17.899999999999977,1,18.9,24,5.8,202,,,
37.4363,-119.6511,324.2,2020-02-28,2100,82,292.4,D,2020-02-28 21:00:00,0,21,2,59,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,14.599999999999966,-1.1000000000000227,0,17.6,22,12.0,201,,,
36.7396,-119.0266,323.9,2020-02-28,2100,66,290.3,D,2020-02-28 21:00:00,0,21,2,59,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,9.5,0.8000000000000114,0,16.4,24,8.0,265,,,
36.5016,-119.6033,310.4,2020-02-29,1827,58,293.7,D,2020-02-29 18:27:00,0,18,2,60,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,19.1,37,4.8,333,,,
36.616,-119.6016,305.7,2020-02-29,1827,50,282.0,D,2020-02-29 18:27:00,0,18,2,60,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,4.199999999999989,-3.6999999999999886,0,19.1,35,3.1,291,,,
36.735,-121.6243,327.8,2020-02-29,2143,83,296.0,D,2020-02-29 21:43:00,0,21,2,60,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0.0,0.0,0,13.3,61,23.4,267,,,
38.525,-121.8931,310.7,2020-02-29,2143,70,292.9,D,2020-02-29 21:43:00,0,21,2,60,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,-0.1999999999999886,0.5,0,20.5,25,5.0,150,1968.6773681640625,89.99893188476562,25.70984268188477
38.5302,-121.8992,310.9,2020-02-29,2143,71,292.4,D,2020-02-29 21:43:00,0,21,2,60,-0.7071067811865477,0.7071067811865475,0.8660254037844386,0.5000000000000001,1,-9.600000000000025,-8.900000000000034,1,20.5,25,5.0,150,1793.6778564453125,89.99436950683594,135.00173950195312
35.9993,-118.9527,323.4,2020-03-01,1910,82,290.9,D,2020-03-01 19:10:00,0,19,3,61,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,1,0.0,0.0,0,13.7,34,4.5,256,,,
36.9398,-120.1469,313.2,2020-03-01,1910,57,288.8,D,2020-03-01 19:10:00,0,19,3,61,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,1,0.0,0.0,0,13.9,40,5.8,292,,,
35.4473,-119.1886,319.8,2020-03-01,1910,78,295.8,D,2020-03-01 19:10:00,0,19,3,61,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,1,0.0,0.0,0,15.2,35,6.1,267,,,
35.0746,-118.903,312.8,2020-03-01,2047,67,299.1,D,2020-03-01 20:47:00,0,20,3,61,-0.8660254037844386,0.5,1.0,6.123233995736766e-17,1,0.0,0.0,0,15.3,35,5.1,309,,,
